Code,MthEnd,MthFwdReturn,MthEndMCap
CELG,31-10-2014,6.163,85533.2
CHTR,31-10-2014,7.1406,17307
CL,31-10-2014,4.052,60665.6
CMCSA,31-10-2014,3.0533,142509.6
COF,31-10-2014,0.8869,46460.4
COP,31-10-2014,-8.4269,88713.3
COST,31-10-2014,6.837,58384.3
CSCO,31-10-2014,12.9546,125289.4
CVS,31-10-2014,6.4678,99378.8
CVX,31-10-2014,-8.4023,227776.9
DHR,31-10-2014,3.9303,56496.4
DIS,31-10-2014,1.2366,156857.8
DUK,31-10-2014,-0.5411,58102.4
DWDP,31-10-2014,-1.4777,58220.9
EMR,31-10-2014,0.2463,44708.4
EXC,31-10-2014,-0.295,31447.8
F,31-10-2014,11.6395,54228
FB,31-10-2014,3.6138,209060.7
FDX,31-10-2014,6.4397,47415.4
FOX,31-10-2014,6.6024,74467.1
FOXA,31-10-2014,6.7285,74467.1
GD,31-10-2014,4.0069,46315
GE,31-10-2014,2.6346,258975
GILD,31-10-2014,-10.4286,169307.1
GM,31-10-2014,6.465,50450.3
GOOG,31-10-2014,-3.0854,382002.5
GOOGL,31-10-2014,-3.3089,382002.5
GS,31-10-2014,-0.5158,86488.7
HAL,31-10-2014,-23.4675,46729
HD,31-10-2014,1.9278,131254.3
HON,31-10-2014,3.6199,75243.7
IBM,31-10-2014,-0.6844,162700.2
INTC,31-10-2014,10.2566,164438.4
JNJ,31-10-2014,1.0879,301688.1
JPM,31-10-2014,-0.5291,227482.3
KHC,31-10-2014,NA,NA
KMI,31-10-2014,6.8475,39792.5
KO,31-10-2014,7.7811,183439.1
LLY,31-10-2014,3.4453,73853.8
LMT,31-10-2014,1.3166,60205.9
LOW,31-10-2014,11.5909,56462.7
MA,31-10-2014,4.2269,96859.8
MCD,31-10-2014,4.1985,92036.2
MDLZ,31-10-2014,11.1741,59444.4
MDT,31-10-2014,8.3773,66996.2
MET,31-10-2014,3.185,61005.1
MMM,31-10-2014,4.6705,98538.7
MO,31-10-2014,3.9719,95542.6
MON,31-10-2014,4.2333,55687.8
MRK,31-10-2014,4.2458,167135.6
MS,31-10-2014,0.6581,68619.2
MSFT,31-10-2014,2.4794,387001.9
NEE,31-10-2014,4.8951,43731.7
NKE,31-10-2014,6.7979,80094.4
ORCL,31-10-2014,8.6044,173042.4
OXY,31-10-2014,-10.3002,68958.8
PCLN,31-10-2014,-3.8153,63262.9
PEP,31-10-2014,4.0865,143928.6
PFE,31-10-2014,4.9069,189908.9
PG,31-10-2014,3.6209,235813.9
PM,31-10-2014,-2.3368,138296.2
PYPL,31-10-2014,NA,NA
QCOM,31-10-2014,-6.6059,131584.6
RTN,31-10-2014,2.7147,32033.3
SBUX,31-10-2014,7.9204,56760.7
SLB,31-10-2014,-12.8826,126955.1
SO,31-10-2014,2.308,41524.5
SPG,31-10-2014,1.6227,55692.3
T,31-10-2014,1.5499,180680.2
TGT,31-10-2014,20.6296,39176.4
TWX,31-10-2014,7.5221,67933.8
TXN,31-10-2014,9.5852,52455.9
UNH,31-10-2014,3.8101,92314.1
UNP,31-10-2014,0.7042,103535.6
UPS,31-10-2014,5.4268,95835.6
USB,31-10-2014,3.7559,76762.1
UTX,31-10-2014,3.4398,97547.4
V,31-10-2014,7.1457,150444.7
VZ,31-10-2014,0.6766,208523.6
WBA,31-10-2014,7.3744,61033.8
WFC,31-10-2014,3.2892,276864.4
WMT,31-10-2014,14.7765,245781.1
XOM,31-10-2014,-5.7111,412438.4
0848680D,31-10-2014,NA,NA
AA,31-10-2014,3.3526,19757.1
AEP,31-10-2014,-0.4507,28542.3
AVP,31-10-2014,-5.4237,4520.4
BAX,31-10-2014,4.0776,38014.4
BHI,31-10-2014,7.6284,22910.4
CPB,31-10-2014,2.513,13882.3
DD,31-10-2014,3.9424,62646.2
DELL,31-10-2014,NA,NA
DOW,31-10-2014,-1.4777,58220.9
DVN,31-10-2014,-1.7167,24546
EMC,31-10-2014,5.6387,58283.4
ETR,31-10-2014,0.8523,15090.7
FCX,31-10-2014,-5.7895,29612.8
HNZ,31-10-2014,NA,NA
HPQ,31-10-2014,8.8629,66962
HSH,31-10-2014,NA,NA
NOV,31-10-2014,-7.7093,31252.5
NSC,31-10-2014,1.4277,34236.6
NYX,31-10-2014,NA,NA
RF,31-10-2014,1.4099,13688.6
WMB,31-10-2014,-6.7736,41491.7
WY,31-10-2014,4.2823,17754.9
XRX,31-10-2014,5.1205,15159.9
AAPL,30-11-2014,-7.1891,697505.4
ABBV,30-11-2014,-5.4335,110266.9
ABT,30-11-2014,1.1458,67022.7
ACN,30-11-2014,3.4519,57500.7
AGN,30-11-2014,-4.8779,71728.2
AIG,30-11-2014,2.4404,76715.2
ALL,30-11-2014,3.0814,28584.4
AMGN,30-11-2014,-3.6416,125746.4
AMZN,30-11-2014,-8.354,156792.5
AXP,30-11-2014,0.6709,95624.8
BA,30-11-2014,-3.2599,95789.3
BAC,30-11-2014,5.2919,179200.3
BIIB,30-11-2014,10.3221,72662.7
BK,30-11-2014,1.349,45062.2
BLK,30-11-2014,0.118,60091.7
BMY,30-11-2014,0.5889,97950.8
BRK/B,30-11-2014,0.9819,366434.8
C,30-11-2014,0.2594,163501.5
CAT,30-11-2014,-9.0159,60903.1
CELG,30-11-2014,-1.6096,90804.7
CHTR,30-11-2014,-1.815,18542.8
CL,30-11-2014,-0.5748,63123.8
CMCSA,30-11-2014,1.7006,146855.1
COF,30-11-2014,-0.7813,46256.8
COP,30-11-2014,4.5255,81326.4
COST,30-11-2014,-0.2603,62214.7
CSCO,30-11-2014,0.6331,141339.6
CVS,30-11-2014,5.4181,104733.6
CVX,30-11-2014,3.0403,205810.5
DHR,30-11-2014,2.6908,58716.9
DIS,30-11-2014,3.0922,156870.2
DUK,30-11-2014,3.2633,57219.8
DWDP,30-11-2014,-5.4316,57360.5
EMR,30-11-2014,-3.1686,44219.2
EXC,30-11-2014,2.5159,31086.8
F,30-11-2014,-1.4622,60539.9
FB,30-11-2014,0.4118,216615.8
FDX,30-11-2014,-2.4263,50468.8
FOX,30-11-2014,4.3269,78195.5
FOXA,30-11-2014,4.3614,78195.5
GD,30-11-2014,-5.3247,48170.8
GE,30-11-2014,-3.7328,266017.7
GILD,30-11-2014,-6.0407,151349.2
GM,30-11-2014,5.3858,53711.9
GOOG,30-11-2014,-2.8478,369820.3
GOOGL,30-11-2014,-3.3547,369820.3
GS,30-11-2014,2.8767,84820.9
HAL,30-11-2014,-6.3893,35762.8
HD,30-11-2014,6.1093,130992
HON,30-11-2014,0.858,77553
IBM,30-11-2014,-1.0668,160493.2
INTC,30-11-2014,-2.5772,180103.8
JNJ,30-11-2014,-3.3995,303003.7
JPM,30-11-2014,4.0226,224889.4
KHC,30-11-2014,NA,NA
KMI,30-11-2014,2.3216,87874.6
KO,30-11-2014,-5.822,196360.5
LLY,30-11-2014,1.2772,75846.8
LMT,30-11-2014,0.5272,60518.6
LOW,30-11-2014,7.7863,63007.3
MA,30-11-2014,-1.2945,100953.9
MCD,30-11-2014,-3.2125,94215.8
MDLZ,30-11-2014,-6.9619,65853
MDT,30-11-2014,-1.8528,72711.5
MET,30-11-2014,-2.7333,63175.3
MMM,30-11-2014,2.6423,102588.7
MO,30-11-2014,-0.9543,99337.4
MON,30-11-2014,-0.3669,58045.2
MRK,30-11-2014,-5.2638,172192.7
MS,30-11-2014,10.2899,68861.4
MSFT,30-11-2014,-2.8446,394090.8
NEE,30-11-2014,1.8201,45564.4
NKE,30-11-2014,-2.8827,85539.2
ORCL,30-11-2014,6.0363,187931.6
OXY,30-11-2014,6.2999,61855.9
PCLN,30-11-2014,-1.7221,60742.9
PEP,30-11-2014,-4.9051,149810.3
PFE,30-11-2014,0,196265.5
PG,30-11-2014,0.7298,244352.6
PM,30-11-2014,-5.1746,135064.5
PYPL,30-11-2014,NA,NA
QCOM,30-11-2014,1.9616,121203.6
RTN,30-11-2014,1.3777,32902.9
SBUX,30-11-2014,1.0344,60769.4
SLB,30-11-2014,-0.1598,110599.9
SO,30-11-2014,3.5421,42678.1
SPG,30-11-2014,0.7246,56189.4
T,30-11-2014,-5.0594,183516.1
TGT,30-11-2014,2.5811,47135.4
TWX,30-11-2014,0.3524,71372
TXN,30-11-2014,-1.7549,57483.8
UNH,30-11-2014,2.8755,94664.2
UNP,30-11-2014,2.0211,103820.1
UPS,30-11-2014,1.1372,99502.5
USB,30-11-2014,2.2425,79090.9
UTX,30-11-2014,4.4695,100355.3
V,30-11-2014,1.5531,160479.3
VZ,30-11-2014,-7.5311,209934.5
WBA,30-11-2014,11.0625,64870.5
WFC,30-11-2014,0.6241,282621.8
WMT,30-11-2014,-1.3419,282098.8
XOM,30-11-2014,2.1096,383394.2
0848680D,30-11-2014,NA,NA
AA,30-11-2014,-8.6755,20381.8
AEP,30-11-2014,5.5083,28155.8
AVP,30-11-2014,-3.9877,4250.9
BAX,30-11-2014,1.1053,39564.4
BHI,30-11-2014,-1.6316,24658.1
CPB,30-11-2014,-2.8269,14231.2
DD,30-11-2014,3.5574,64684.6
DELL,30-11-2014,NA,NA
DOW,30-11-2014,-5.4316,57360.5
DVN,30-11-2014,4.2559,24124.6
EMC,30-11-2014,-1.6361,61759.5
ETR,30-11-2014,4.267,15142.4
FCX,30-11-2014,-12.9981,27897.2
HNZ,30-11-2014,NA,NA
HPQ,30-11-2014,3.1668,72896.7
HSH,30-11-2014,NA,NA
NOV,30-11-2014,-1.587,28865.7
NSC,30-11-2014,-1.8183,34546.1
NYX,30-11-2014,NA,NA
RF,30-11-2014,5.383,13861.1
WMB,30-11-2014,-12.0528,38681.2
WY,30-11-2014,1.6426,18515.3
XRX,30-11-2014,-0.2775,15936.1
AAPL,31-12-2014,6.1424,647361
ABBV,31-12-2014,-7.0652,104275.5
ABT,31-12-2014,-0.0426,67790.7
ACN,31-12-2014,-5.912,59453.4
AGN,31-12-2014,3.5469,68229.4
AIG,31-12-2014,-12.7477,78409.1
ALL,31-12-2014,-0.6548,29465.2
AMGN,31-12-2014,-4.4133,121167.1
AMZN,31-12-2014,14.2355,143694
AXP,31-12-2014,-13.0242,96266.3
BA,31-12-2014,11.8403,92666.7
BAC,31-12-2014,-15.3158,188139.3
BIIB,31-12-2014,14.6443,80163
BK,31-12-2014,-10.8455,45670
BLK,31-12-2014,-4.7684,59837.3
BMY,31-12-2014,2.1006,97917.6
BRK/B,31-12-2014,-4.1558,370652.6
C,31-12-2014,-13.2141,163925.6
CAT,31-12-2014,-11.9044,55412.2
CELG,31-12-2014,6.526,89343
CHTR,31-12-2014,-9.3056,18206.3
CL,31-12-2014,-1.8997,62761
CMCSA,31-12-2014,-8.0181,149263.6
COF,31-12-2014,-11.3144,45895.4
COP,31-12-2014,-8.8039,85006.8
COST,31-12-2014,0.8748,62441.5
CSCO,31-12-2014,-4.5607,142234.5
CVS,31-12-2014,2.2835,110408.2
CVX,31-12-2014,-8.6022,212067.8
DHR,31-12-2014,-3.8852,60227.7
DIS,31-12-2014,-3.4292,159719
DUK,31-12-2014,4.3093,59087.1
DWDP,31-12-2014,-0.9866,53754.2
EMR,31-12-2014,-7.7596,42732.4
EXC,31-12-2014,-2.8047,31869
F,31-12-2014,-4.1123,59654.7
FB,31-12-2014,-2.7044,217507.9
FDX,31-12-2014,-2.6201,49200.1
FOX,31-12-2014,-13.6622,81596.1
FOXA,31-12-2014,-13.6571,81596.1
GD,31-12-2014,-2.7675,45605.9
GE,31-12-2014,-5.461,253766.2
GILD,31-12-2014,11.2137,142206.7
GM,31-12-2014,-6.5597,56089.8
GOOG,31-12-2014,1.5426,358420.5
GOOGL,31-12-2014,1.2984,358420.5
GS,31-12-2014,-11.0509,87260.9
HAL,31-12-2014,1.6781,33330.6
HD,31-12-2014,-0.524,138332.3
HON,31-12-2014,-2.1617,78218.4
IBM,31-12-2014,-4.444,158781.1
INTC,31-12-2014,-8.9556,175462.2
JNJ,31-12-2014,-4.2364,292703
JPM,31-12-2014,-12.547,233935.9
KHC,31-12-2014,NA,NA
KMI,31-12-2014,-1.9056,89914.7
KO,31-12-2014,-2.487,184928.4
LLY,31-12-2014,4.363,76815.5
LMT,31-12-2014,-2.181,60837.7
LOW,31-12-2014,-1.1785,66936.1
MA,31-12-2014,-4.6125,99647.1
MCD,31-12-2014,-1.3447,91189.2
MDLZ,31-12-2014,-2.9869,61023.2
MDT,31-12-2014,-1.108,71067.7
MET,31-12-2014,-14.0322,61448.5
MMM,31-12-2014,-1.2293,105299.4
MO,31-12-2014,7.7735,97380.7
MON,31-12-2014,-0.8343,57832.2
MRK,31-12-2014,6.1454,161901.1
MS,31-12-2014,-12.6028,75947.2
MSFT,31-12-2014,-13.0248,382880.5
NEE,31-12-2014,2.7754,46393.7
NKE,31-12-2014,-4.0562,82834
ORCL,31-12-2014,-6.5926,197479.8
OXY,31-12-2014,-0.7567,62507.3
PCLN,31-12-2014,-11.4654,59696.9
PEP,31-12-2014,-0.8249,141519.1
PFE,31-12-2014,0.321,196265.5
PG,31-12-2014,-6.8087,246136
PM,31-12-2014,-1.4856,126550.1
PYPL,31-12-2014,NA,NA
QCOM,31-12-2014,-15.9693,123581.1
RTN,31-12-2014,-6.9819,33356.2
SBUX,31-12-2014,6.6789,61398
SLB,31-12-2014,-3.5359,109905.1
SO,31-12-2014,3.2784,44189.8
SPG,31-12-2014,9.0879,56596.5
T,31-12-2014,-0.606,174231.3
TGT,31-12-2014,-3.0299,48352
TWX,31-12-2014,-8.7684,71623.5
TXN,31-12-2014,0.6022,56475.1
UNH,31-12-2014,5.1044,97025.3
UNP,31-12-2014,-1.6117,105918.4
UPS,31-12-2014,-11.0911,102944.2
USB,31-12-2014,-6.7631,80432.9
UTX,31-12-2014,-0.1913,104840.7
V,31-12-2014,-2.7803,162177.8
VZ,31-12-2014,-1.1238,194124.1
WBA,31-12-2014,-3.2152,83053.6
WFC,31-12-2014,-5.29,284385.6
WMT,31-12-2014,-1.048,276807.6
XOM,31-12-2014,-5.4408,391482.2
0848680D,31-12-2014,NA,NA
AA,31-12-2014,-0.8866,19204.6
AEP,31-12-2014,3.442,29706.7
AVP,31-12-2014,-17.5719,4081.4
BAX,31-12-2014,-4.066,39721.6
BHI,31-12-2014,3.4243,24255.8
CPB,31-12-2014,4.6669,13787.1
DD,31-12-2014,-3.6922,66985.7
DELL,31-12-2014,NA,NA
DOW,31-12-2014,-0.9866,53754.2
DVN,31-12-2014,-1.5357,25041
EMC,31-12-2014,-12.811,60518.2
ETR,31-12-2014,0.0343,15788.5
FCX,31-12-2014,-26.9706,24271
HNZ,31-12-2014,NA,NA
HPQ,31-12-2014,-9.9676,73601.7
HSH,31-12-2014,NA,NA
NOV,31-12-2014,-16.9388,28215.5
NSC,31-12-2014,-6.9702,33917.9
NYX,31-12-2014,NA,NA
RF,31-12-2014,-17.6136,14535.6
WMB,31-12-2014,-2.4032,33591
WY,31-12-2014,-0.1115,18819.4
XRX,31-12-2014,-4.9784,15822
AAPL,31-01-2015,10.0746,682427.5
ABBV,31-01-2015,0.2486,96164.8
ABT,31-01-2015,5.8311,67399.2
ACN,31-01-2015,7.1403,55938.5
AGN,31-01-2015,9.3119,70937.7
AIG,31-01-2015,13.2187,68413.7
ALL,31-01-2015,1.5862,29272.2
AMGN,31-01-2015,4.1223,115819.6
AMZN,31-01-2015,7.2293,164638
AXP,31-01-2015,1.1154,83488
BA,31-01-2015,4.4081,103638.7
BAC,31-01-2015,4.3564,159324.2
BIIB,31-01-2015,5.2498,91902.2
BK,31-01-2015,8.7222,40525.5
BLK,31-01-2015,9.0776,56984
BMY,31-01-2015,1.0785,99974.5
BRK/B,31-01-2015,2.4321,354630.7
C,31-01-2015,11.6507,142234.5
CAT,31-01-2015,3.6639,48413.7
CELG,31-01-2015,1.9889,95173.6
CHTR,31-01-2015,19.5116,16512.1
CL,31-01-2015,4.8874,61246.2
CMCSA,31-01-2015,11.7321,136814.1
COF,31-01-2015,7.9383,40702.6
COP,31-01-2015,4.6356,77522.9
COST,31-01-2015,6.4789,62987.7
CSCO,31-01-2015,11.9287,134819.8
CVS,31-01-2015,5.817,112529
CVX,31-01-2015,5.0518,193825.2
DHR,31-01-2015,5.948,57887.7
DIS,31-01-2015,14.4239,154174.9
DUK,31-01-2015,-8.9822,61633.3
DWDP,31-01-2015,9.0345,53223.8
EMR,31-01-2015,2.5498,39416.6
EXC,31-01-2015,-5.0307,30975.1
F,31-01-2015,11.0809,56614.2
FB,31-01-2015,4.0311,212473
FDX,31-01-2015,4.6538,47911
FOX,31-01-2015,6.876,70451
FOXA,31-01-2015,5.5489,70451
GD,31-01-2015,4.1814,44144.4
GE,31-01-2015,9.7908,239908
GILD,31-01-2015,-1.2401,158153.3
GM,31-01-2015,14.3777,52410.4
GOOG,31-01-2015,4.4676,363545.1
GOOGL,31-01-2015,4.6656,363545.1
GS,31-01-2015,10.4243,77617.8
HAL,31-01-2015,7.3768,33889.9
HD,31-01-2015,9.8927,137607.5
HON,31-01-2015,5.6567,76527.5
IBM,31-01-2015,6.3705,151724.8
INTC,31-01-2015,1.3544,159748.4
JNJ,31-01-2015,3.0814,280302.9
JPM,31-01-2015,12.6885,202010.8
KHC,31-01-2015,NA,NA
KMI,31-01-2015,-0.0974,87237
KO,31-01-2015,5.1737,180329.2
LLY,31-01-2015,-1.845,80166.9
LMT,31-01-2015,6.9918,59510.8
LOW,31-01-2015,9.3418,65924.3
MA,31-01-2015,9.8744,94870.6
MCD,31-01-2015,7.9022,89962.9
MDLZ,31-01-2015,4.8099,59200.5
MDT,31-01-2015,8.6695,101304.1
MET,31-01-2015,10.0963,52826
MMM,31-01-2015,4.5601,104004.9
MO,31-01-2015,6.0075,104950.6
MON,31-01-2015,2.0766,57018.1
MRK,31-01-2015,-2.8865,171850.6
MS,31-01-2015,5.8563,66179.8
MSFT,31-01-2015,9.3117,331432.9
NEE,31-01-2015,-4.5884,47681.3
NKE,31-01-2015,5.5831,79698.3
ORCL,31-01-2015,4.6073,183954.4
OXY,31-01-2015,-2.65,62034.2
PCLN,31-01-2015,22.5859,52852.4
PEP,31-01-2015,5.5449,140351.7
PFE,31-01-2015,10.7829,196895.5
PG,31-01-2015,0.9966,227626
PM,31-01-2015,3.3898,124670.1
PYPL,31-01-2015,NA,NA
QCOM,31-01-2015,16.0903,103031.5
RTN,31-01-2015,8.7156,30852.2
SBUX,31-01-2015,7.1896,65630
SLB,31-01-2015,2.7435,105073
SO,31-01-2015,-8.7021,45638.5
SPG,31-01-2015,-3.4808,61740
T,31-01-2015,4.9818,170756
TGT,31-01-2015,5.0874,46886.9
TWX,31-01-2015,5.4887,65343.2
TXN,31-01-2015,10.0094,56459.2
UNH,31-01-2015,6.9459,101977.8
UNP,31-01-2015,3.0631,104211.3
UPS,31-01-2015,3.6627,91526.5
USB,31-01-2015,6.4424,74993.2
UTX,31-01-2015,6.7846,104640.1
V,31-01-2015,6.6257,156489.5
VZ,31-01-2015,8.182,189683.9
WBA,31-01-2015,13.1338,80383.2
WFC,31-01-2015,6.2242,268442
WMT,31-01-2015,-1.2356,273906.7
XOM,31-01-2015,2.0449,370182.5
0848680D,31-01-2015,NA,NA
AA,31-01-2015,-5.3225,19034.3
AEP,31-01-2015,-7.5053,30729.2
AVP,31-01-2015,10.704,3364.2
BAX,31-01-2015,-1.6498,38106.5
BHI,31-01-2015,7.7944,25086.4
CPB,31-01-2015,1.8583,14332.3
DD,31-01-2015,10.0074,64512.5
DELL,31-01-2015,NA,NA
DOW,31-01-2015,9.0345,53223.8
DVN,31-01-2015,2.1901,24656.5
EMC,31-01-2015,11.6082,52765.2
ETR,31-01-2015,-8.2204,15793.9
FCX,31-01-2015,28.6734,17465.6
HNZ,31-01-2015,NA,NA
HPQ,31-01-2015,-3.5704,66265.4
HSH,31-01-2015,NA,NA
NOV,31-01-2015,-0.147,23436.1
NSC,31-01-2015,7.645,31553.8
NYX,31-01-2015,NA,NA
RF,31-01-2015,10.4598,11975.3
WMB,31-01-2015,11.8103,32783.7
WY,31-01-2015,-1.2513,18798.4
XRX,31-01-2015,3.6446,15034.3
AAPL,28-02-2015,-3.1372,748247.1
ABBV,28-02-2015,-3.2397,96430.2
ABT,28-02-2015,-2.1955,71480.3
ACN,28-02-2015,4.0653,59932.7
AGN,28-02-2015,2.1485,81443.9
AIG,28-02-2015,-0.7485,75936.9
ALL,28-02-2015,0.8074,29399.7
AMGN,28-02-2015,1.3505,119687.6
AMZN,28-02-2015,-2.1202,176540.2
AXP,28-02-2015,-3.9343,83154.5
BA,28-02-2015,-0.5104,106256.9
BAC,28-02-2015,-2.3493,166314.3
BIIB,28-02-2015,3.0885,96095.7
BK,28-02-2015,2.8104,43597.7
BLK,28-02-2015,-0.9207,62227.8
BMY,28-02-2015,5.8766,101256.3
BRK/B,28-02-2015,-2.0962,363309.7
C,28-02-2015,-1.7169,159034.5
CAT,28-02-2015,-3.462,50251.2
CELG,28-02-2015,-5.1428,97295.8
CHTR,28-02-2015,6.9269,20227.2
CL,28-02-2015,-2.0898,64239.5
CMCSA,28-02-2015,-4.4807,150712.3
COF,28-02-2015,0.1398,43415.7
COP,28-02-2015,-4.5092,80291.3
COST,28-02-2015,3.0859,64736.5
CSCO,28-02-2015,-6.0149,150640.8
CVS,28-02-2015,-0.6354,116880
CVX,28-02-2015,-1.5936,200577.6
DHR,28-02-2015,-2.5712,61600.3
DIS,28-02-2015,0.7782,176890.6
DUK,28-02-2015,-2.2533,55557.7
DWDP,28-02-2015,-1.702,57004.9
EMR,28-02-2015,-2.2445,39686.9
EXC,28-02-2015,-0.9139,29165.5
F,28-02-2015,-1.224,64640.1
FB,28-02-2015,4.1092,221038
FDX,28-02-2015,-6.4067,50140.7
FOX,28-02-2015,-2.9771,73648.2
FOXA,28-02-2015,-2.8966,73648.2
GD,28-02-2015,-2.1977,46034
GE,28-02-2015,-4.5402,261587
GILD,28-02-2015,-5.2159,154197.8
GM,28-02-2015,1.3099,60082.8
GOOG,28-02-2015,-1.8625,381385.6
GOOGL,28-02-2015,-1.4095,381385.6
GS,28-02-2015,-0.959,85456.5
HAL,28-02-2015,2.617,36484.9
HD,28-02-2015,-0.4745,151220.7
HON,28-02-2015,1.4886,80442.1
IBM,28-02-2015,-0.8892,160065.4
INTC,28-02-2015,-5.9549,157472
JNJ,28-02-2015,-1.8632,285027.9
JPM,28-02-2015,-1.1423,228471
KHC,28-02-2015,NA,NA
KMI,28-02-2015,2.5604,87353.4
KO,28-02-2015,-5.5893,189058.4
LLY,28-02-2015,3.5343,77966.2
LMT,28-02-2015,1.4546,63132.6
LOW,28-02-2015,0.4049,72082.8
MA,28-02-2015,-4.1496,104089
MCD,28-02-2015,-1.4762,95054.6
MDLZ,28-02-2015,-1.8755,60923.6
MDT,28-02-2015,0.9157,110570.9
MET,28-02-2015,-0.5509,56799.5
MMM,28-02-2015,-2.1939,107050.5
MO,28-02-2015,-10.2503,110852.8
MON,28-02-2015,-6.1446,58202.1
MRK,28-02-2015,-1.0241,166147.8
MS,28-02-2015,-0.2794,69825.6
MSFT,28-02-2015,-7.2862,359736
NEE,28-02-2015,0.5703,45879.7
NKE,28-02-2015,3.3052,83905.7
ORCL,28-02-2015,-1.529,192429.7
OXY,28-02-2015,-5.3634,60010.5
PCLN,28-02-2015,-5.9258,64273.7
PEP,28-02-2015,-2.7447,146724.8
PFE,28-02-2015,1.3695,210342.3
PG,28-02-2015,-3.7472,229894.4
PM,28-02-2015,-8.026,128333.4
PYPL,28-02-2015,NA,NA
QCOM,28-02-2015,-3.819,119609.6
RTN,28-02-2015,1.0476,33427.5
SBUX,28-02-2015,1.2997,70095.1
SLB,28-02-2015,-0.8555,107548.6
SO,28-02-2015,-3.2977,41202.4
SPG,28-02-2015,2.7737,59847.2
T,28-02-2015,-5.5266,179372.2
TGT,28-02-2015,6.8203,48938
TWX,28-02-2015,3.1517,67986.5
TXN,28-02-2015,-2.7466,61572
UNH,28-02-2015,4.4474,108368.4
UNP,28-02-2015,-9.9368,105983.2
UPS,28-02-2015,-4.7085,91815.3
USB,28-02-2015,-1.5476,79458.8
UTX,28-02-2015,-3.8635,110591.5
V,28-02-2015,-3.5642,166557.4
VZ,28-02-2015,-1.6582,205484.9
WBA,28-02-2015,1.9259,90552.4
WFC,28-02-2015,-0.7118,282293.5
WMT,28-02-2015,-1.4066,270522.3
XOM,28-02-2015,-3.9982,371397.9
0848680D,28-02-2015,NA,NA
AA,28-02-2015,-12.6437,18077
AEP,28-02-2015,-2.3098,28192.4
AVP,28-02-2015,-6.1105,3699.8
BAX,28-02-2015,-0.1791,37519.5
BHI,28-02-2015,1.9882,27162.2
CPB,28-02-2015,-0.0859,14598.6
DD,28-02-2015,-8.1952,70486.5
DELL,28-02-2015,NA,NA
DOW,28-02-2015,-1.702,57004.9
DVN,28-02-2015,-1.6719,25319.6
EMC,28-02-2015,-11.2813,57535.2
ETR,28-02-2015,-2.5406,14287.7
FCX,28-02-2015,-12.3902,22492.2
HNZ,28-02-2015,NA,NA
HPQ,28-02-2015,-10.1283,63669.6
HSH,28-02-2015,NA,NA
NOV,28-02-2015,-7.1786,22280
NSC,28-02-2015,-5.7164,33557.1
NYX,28-02-2015,NA,NA
RF,28-02-2015,-1.1495,12905.2
WMB,28-02-2015,4.4547,36676.8
WY,28-02-2015,-5.5825,18432.7
XRX,28-02-2015,-5.3374,15181.5
AAPL,31-03-2015,0.5786,724773.4
ABBV,31-03-2015,11.3748,93204.2
ABT,31-03-2015,0.7111,69910.9
ACN,31-03-2015,-0.0496,62128.3
AGN,31-03-2015,-4.9593,117279.4
AIG,31-03-2015,2.7377,74184
ALL,31-03-2015,-2.1217,29637.1
AMGN,31-03-2015,-1.2136,121304
AMZN,31-03-2015,13.3513,172797.3
AXP,31-03-2015,-0.8577,79342.6
BA,31-03-2015,-4.4909,105032.2
BAC,31-03-2015,3.5088,161908.9
BIIB,31-03-2015,-11.4414,99063.6
BK,31-03-2015,5.6412,44853.1
BLK,31-03-2015,-0.5194,61292.9
BMY,31-03-2015,-0.6186,107500.2
BRK/B,31-03-2015,-2.1549,356510.8
C,31-03-2015,3.4938,156359.8
CAT,31-03-2015,9.4603,48511.5
CELG,31-03-2015,-6.263,92292.1
CHTR,31-03-2015,-3.1329,21646.7
CL,31-03-2015,-2.4366,62897.1
CMCSA,31-03-2015,2.2844,143330
COF,31-03-2015,2.5755,43308.3
COP,31-03-2015,9.0909,76670.8
COST,31-03-2015,-5.313,66653.9
CSCO,31-03-2015,4.7411,140507.9
CVS,31-03-2015,-3.4655,117170.8
CVX,31-03-2015,5.7916,197381.3
DHR,31-03-2015,-3.5571,60034.1
DIS,31-03-2015,3.6514,178267.2
DUK,31-03-2015,1.0289,54361.5
DWDP,31-03-2015,6.2943,55274.1
EMR,31-03-2015,3.9032,38796.1
EXC,31-03-2015,1.2199,28899
F,31-03-2015,-1.19,64154.3
FB,31-03-2015,-4.1902,230120.7
FDX,31-03-2015,2.4902,46947.5
FOX,31-03-2015,1.4294,71181.8
FOXA,31-03-2015,0.7092,71181.8
GD,31-03-2015,1.6876,44815.8
GE,31-03-2015,9.1495,249774.6
GILD,31-03-2015,2.4254,145532.9
GM,31-03-2015,-6.5067,60388.7
GOOG,31-03-2015,-1.676,375081.4
GOOGL,31-03-2015,-1.069,375081.4
GS,31-03-2015,4.4954,84637
HAL,31-03-2015,11.5542,37283.6
HD,31-03-2015,-5.8358,148533
HON,31-03-2015,-3.2499,81427.4
IBM,31-03-2015,6.7227,158642.1
INTC,31-03-2015,4.0934,148094.7
JNJ,31-03-2015,-1.3917,279724.3
JPM,31-03-2015,5.1206,225861.2
KHC,31-03-2015,NA,NA
KMI,31-03-2015,3.2506,90622.6
KO,31-03-2015,0.0247,177142.4
